MODEL_00///1.0000, 0.0000, 0.0000, 0.0000,0.0000, 1.0000, 0.0000, -0.0000,0.0000, 0.0000, 1.0000, 0.0000,0.0000, 0.0000, 0.0000, 1.0000///
BODY_SCALE__group///1.0000, 0.0000, 0.0000, 0.0000,0.0000, 0.0000, -1.0000, 0.0000,0.0000, 1.0000, 0.0000, 0.0000,0.0000, 0.0000, 0.0000, 1.0000///MODEL_00
BASE///1.0000, 0.0000, 0.0000, 0.0000,0.0000, -0.0000, -1.0000, 0.0000,0.0000, 1.0000, -0.0000, 1.0867,0.0000, 0.0000, 0.0000, 1.0000///BODY_SCALE__group
Spine1///0.0000, -0.0000, 1.0000, 0.0000,-0.0000, -1.0000, -0.0000, 0.0000,1.0000, -0.0000, -0.0000, 1.0867,0.0000, 0.0000, 0.0000, 1.0000///BASE
Spine2///0.0000, -0.0000, 1.0000, 0.0000,-0.0000, -1.0000, -0.0000, 0.0000,1.0000, -0.0000, -0.0000, 1.1985,0.0000, 0.0000, 0.0000, 1.0000///Spine1
Neck///0.0000, -0.0000, 1.0000, 0.0000,-0.0000, -1.0000, -0.0000, 0.0000,1.0000, -0.0000, -0.0000, 1.4393,0.0000, 0.0000, 0.0000, 1.0000///Spine2
Head///-0.0000, 1.0000, -0.0000, 0.0000,-1.0000, -0.0000, -0.0000, 0.0000,-0.0000, 0.0000, 1.0000, 1.5382,0.0000, 0.0000, 0.0000, 1.0000///Neck
Head__offset///-0.0000, 1.0000, -0.0000, 0.0000,-1.0000, -0.0000, 0.0003, 0.0000,0.0003, 0.0000, 1.0000, 1.5383,0.0000, 0.0000, 0.0000, 1.0000///Head
ATH_Head_Top///1.0000, -0.0000, 0.0000, -0.0000,0.0000, 1.0000, 0.0000, 0.0000,-0.0000, 0.0000, 1.0000, 1.7030,0.0000, 0.0000, 0.0000, 1.0000///Head
L_Mayu2_Joint///1.0000, 0.0000, -0.0000, 0.0368,-0.0000, -0.0000, -1.0000, -0.1184,-0.0000, 1.0000, -0.0000, 1.5964,0.0000, 0.0000, 0.0000, 1.0000///Head
L_Mayu3_Joint///1.0000, 0.0000, -0.0000, 0.0538,-0.0000, -0.0000, -1.0000, -0.1024,-0.0000, 1.0000, -0.0000, 1.5948,0.0000, 0.0000, 0.0000, 1.0000///Head
L_Mayu1_Joint///1.0000, 0.0000, -0.0000, 0.0162,-0.0000, -0.0000, -1.0000, -0.1219,-0.0000, 1.0000, -0.0000, 1.5922,0.0000, 0.0000, 0.0000, 1.0000///Head
R_Mayu3_Joint///1.0000, 0.0000, -0.0000, -0.0538,-0.0000, -0.0000, -1.0000, -0.1024,-0.0000, 1.0000, -0.0000, 1.5948,0.0000, 0.0000, 0.0000, 1.0000///Head
R_Mayu2_Joint///1.0000, 0.0000, -0.0000, -0.0368,-0.0000, -0.0000, -1.0000, -0.1184,-0.0000, 1.0000, -0.0000, 1.5964,0.0000, 0.0000, 0.0000, 1.0000///Head
R_Mayu1_Joint///1.0000, 0.0000, -0.0000, -0.0162,-0.0000, -0.0000, -1.0000, -0.1219,-0.0000, 1.0000, -0.0000, 1.5922,0.0000, 0.0000, 0.0000, 1.0000///Head
R_Eyecorner///1.0000, 0.0000, -0.0000, -0.0475,-0.0000, -0.0000, -1.0000, -0.1019,-0.0000, 1.0000, -0.0000, 1.5775,0.0000, 0.0000, 0.0000, 1.0000///Head
